NGC 6475  Constantine et al. 

 No     X      Y      RA(1950)    Dec(1950)     muX      muY   Prob   V    U-B   B-V

1136  49.06   2.09 17 53 19.496 -34 58 39.915  0.0056  0.0048 0.000 10.11  0.11  0.43
1137  49.93   0.82 17 53 23.808 -34 59 55.781  0.0157  0.0027 0.000 12.29  0.27  1.02
1138  50.64   1.00 17 53 27.266 -34 59 44.619  0.0104  0.0135 0.000 13.06  0.01  0.62
1139  50.70   3.10 17 53 27.438 -34 57 38.190  0.0021  0.0015 0.000 12.96  0.29  0.52
1176 -25.60   7.28 17 47 15.165 -34 53 39.067 -0.0020  0.0015 0.000 12.34  0.35  0.54
1177 -24.54   6.88 17 47 20.324 -34 54  3.737  0.0035 -0.0018 0.000 12.50  0.07  0.85
1178 -24.38   6.25 17 47 21.079 -34 54 41.109 -0.0028  0.0044 0.000 10.59  0.26  0.66
1180 -24.31   8.96 17 47 21.491 -34 51 59.102  0.0024 -0.0159 0.000 12.78 -0.01  0.77
1181 -23.51   5.42 17 47 25.285 -34 55 31.574 -0.0005  0.0027 0.000 11.26  0.32  0.43
1182 -22.93   6.56 17 47 28.173 -34 54 23.229  0.0000  0.0010 0.000 12.55  0.16  1.02
1183 -22.85   7.55 17 47 28.589 -34 53 23.967  0.0013  0.0045 0.000 12.80  0.36  0.91
1184 -22.51   9.94 17 47 30.284 -34 51  0.330 -0.0002  0.0025 0.000 12.04  0.38  0.51
1185 -22.30   5.25 17 47 31.219 -34 55 42.000 -0.0010  0.0054 0.000 12.86  0.09  0.71
1186 -22.13   5.47 17 47 32.056 -34 55 29.021  0.0076  0.0066 0.000 11.99  0.88  1.62
1187 -18.57   5.58 17 47 49.403 -34 55 23.338  0.0101  0.0014 0.000 12.36  0.15  0.84
1188 -17.58   6.60 17 47 54.247 -34 54 22.045  0.0076  0.0057 0.000 12.21  1.05  1.80
1189 -15.39   5.87 17 48  4.899 -34 55  6.638  0.0011  0.0046 0.044 12.35  0.27  0.37
1190 -12.88   9.04 17 48 17.202 -34 51 56.760  0.0003 -0.0015 0.298 11.42  0.97  1.52
1191 -10.18   7.79 17 48 30.335 -34 53 11.723 -0.0010  0.1092 0.000 12.33  0.27  0.55
1192  -9.85   5.03 17 48 31.926 -34 55 57.854  0.0012  0.0002 0.333 10.45  0.08  0.72
1193  -8.89   8.44 17 48 36.672 -34 52 33.210  0.0068  0.0045 0.014 13.04  0.02  0.57
1194  -7.74   6.86 17 48 42.235 -34 54  8.137  0.0044  0.0062 0.023 10.51  1.25  1.53
1195  -7.23   5.99 17 48 44.742 -34 55  0.053 -0.0026  0.0012 0.489  8.27  0.33  0.36
1196  -6.26   8.02 17 48 49.494 -34 52 58.424 -0.0001 -0.0025 0.448  8.50  0.33  0.46
1197  -0.59   6.52 17 49 17.120 -34 54 29.025 -0.0031  0.0007 0.620 12.30  0.12  0.79
1198  -0.03   5.09 17 49 19.840 -34 55 54.449 -0.0015  0.0051 0.335 10.82  1.68  2.12
1199   0.08   5.90 17 49 20.411 -34 55  5.981 -0.0020  0.0006 0.630  7.91  0.11  0.25
1200   0.64   6.56 17 49 23.109 -34 54 26.217  0.0012 -0.0085 0.063 12.54  0.08  0.84
1201   2.22   9.43 17 49 30.800 -34 51 34.026  0.0008 -0.0117 0.005 12.14  0.13  0.91
1202   3.43   6.82 17 49 36.712 -34 54 10.843 -0.0010 -0.0025 0.599 12.18  0.03  0.74
1203   7.50   8.38 17 49 56.584 -34 52 36.569 -0.0100  0.0062 0.107 12.32  0.22  0.53
1204   8.01   6.03 17 49 59.054 -34 54 57.635  0.0019  0.0006 0.562 10.80  0.02  0.60
1205   8.37   7.02 17 50  0.808 -34 53 58.302  0.0004 -0.0043 0.501 12.28  0.14  0.80
1206   8.42   7.31 17 50  1.066 -34 53 41.118 -0.0001 -0.0003 0.694 11.84  0.18  0.98
1207   8.83   7.89 17 50  3.079 -34 53  5.843  0.0007  0.0009 0.665  5.55  0.94  1.19
1208   9.82   7.64 17 50  7.870 -34 53 21.295  0.0001  0.0015 0.680  9.71 -0.01  0.50
1209  10.53   5.23 17 50 11.384 -34 55 45.487  0.0007  0.0013 0.619 10.71 -0.02  0.47
1210  11.18   9.66 17 50 14.510 -34 51 19.358 -0.0020  0.0030 0.730  7.33  0.04  0.15
1211  13.27   7.93 17 50 24.690 -34 53  3.352 -0.0033 -0.0029 0.671 12.37  0.03  0.71
1212  14.55   7.87 17 50 30.952 -34 53  6.260  0.0004 -0.0006 0.727  9.90  0.12  0.44
1213  17.65   5.93 17 50 46.089 -34 55  2.170 -0.0003  0.0007 0.678 12.01  0.20  0.42
1214  18.19   9.22 17 50 48.674 -34 51 44.633  0.0008 -0.0022 0.669 12.20  0.12  0.72
1215  19.07   5.13 17 50 53.054 -34 55 49.790  0.0019 -0.0027 0.514 12.14  0.04  0.85
1216  20.86   8.79 17 51  1.715 -34 52 10.001  0.0018  0.0007 0.578  6.93 -0.17  0.20
1217  21.88   7.79 17 51  6.691 -34 53  9.501  0.0026  0.0039 0.290 12.78 -0.05  0.40
1218  23.59  10.01 17 51 14.992 -34 50 55.784 -0.0007  0.0003 0.670  9.03  0.11  0.29
1219  23.94   9.64 17 51 16.692 -34 51 17.878  0.0046  0.0137 0.000  8.54  1.61  1.98
1220  24.20   5.30 17 51 18.087 -34 55 38.165 -0.0005 -0.0018 0.604 11.00  0.05  0.56
1221  24.58   8.86 17 51 19.842 -34 52  4.540  0.0057 -0.0112 0.003 11.98  0.09  0.86
1222  26.58   9.22 17 51 29.574 -34 51 42.229 -0.0062 -0.0028 0.378 12.31  0.07  0.80
1223  27.28   7.99 17 51 32.999 -34 52 56.332  0.0024  0.0014 0.426 11.43  0.04  0.60
1224  28.45   9.41 17 51 38.702 -34 51 30.491 -0.0032  0.0012 0.615 10.66  1.30  1.45
1225  30.84   9.04 17 51 50.320 -34 51 51.909  0.0067  0.0079 0.002 12.92  0.06  0.66
1226  30.84   9.19 17 51 50.315 -34 51 43.114  0.0094 -0.0009 0.017 12.65  0.14  0.85
1227  31.20   9.67 17 51 52.083 -34 51 13.914  0.0011  0.0061 0.129 12.61  0.22  0.50
1228  31.85   9.91 17 51 55.220 -34 50 59.424  0.0049 -0.0017 0.209 12.16  0.07  0.84
1229  32.10   9.69 17 51 56.447 -34 51 12.478  0.0031  0.0030 0.221 11.45  1.77  2.41
1230  32.34   5.30 17 51 57.786 -34 55 35.379  0.0032  0.0021 0.232 10.24  0.15  0.32
1231  33.88   6.89 17 52  5.213 -34 53 59.901 -0.0022  0.0022 0.463 12.80  0.13  0.65
1232  33.91   5.69 17 52  5.421 -34 55 11.642  0.0023  0.0001 0.339 10.58  0.31  0.26
1233  37.83   9.02 17 52 24.401 -34 51 50.071  0.0024  0.0070 0.026 10.75  0.00  0.34
1234  38.96   6.31 17 52 30.013 -34 54 32.308 -0.0001  0.0020 0.278 12.47  0.08  0.68
1235  39.45   8.74 17 52 32.324 -34 52  5.933  0.0051  0.0028 0.048 11.19  1.17  1.79
1236  41.60   8.51 17 52 42.817 -34 52 18.642  0.0052  0.0056 0.007 11.78  0.46  0.71
1237  43.91   5.76 17 52 54.208 -34 55  2.616  0.0048  0.0058 0.002 10.29  0.17  0.48
1238  47.21   5.51 17 53 10.316 -34 55 15.614  0.0190  0.0101 0.000 13.10  0.15  0.88
1239  50.72   7.95 17 53 27.310 -34 52 47.344  0.0097  0.0022 0.000 13.19  0.13  0.49
1240  51.71   7.21 17 53 32.179 -34 53 31.412  0.0130  0.0110 0.000 12.17  0.21  0.99
1241  52.09   6.02 17 53 34.059 -34 54 42.396  0.0141  0.0058 0.000 13.19 -0.11  0.66
1300 -19.66  11.22 17 47 44.176 -34 49 44.334  0.0002  0.0066 0.003 11.25  0.37  0.60
1301 -19.17  12.30 17 47 46.626 -34 48 39.569  0.0108 -0.0030 0.000 12.39  0.26  1.00
1302 -18.97  10.19 17 47 47.540 -34 50 46.433  0.0045 -0.0014 0.011 12.68  0.21  0.96
1303 -18.71  13.11 17 47 48.854 -34 47 51.268  0.0044  0.0020 0.010 12.24  0.47  0.69
1304 -17.50  10.47 17 47 54.710 -34 50 30.091 -0.0003 -0.0012 0.080 13.76  0.35 -0.58
1305 -17.15  12.49 17 47 56.437 -34 48 28.553 -0.0054  0.0060 0.027  9.29 -0.58  0.14
1306 -15.48  14.67 17 48  4.601 -34 46 18.466 -0.0048 -0.0028 0.124 10.96  0.29  0.28
1307 -14.03  14.74 17 48 11.665 -34 46 14.357  0.0023  0.0020 0.151 11.68  0.34  0.58
1308 -13.58  10.76 17 48 13.828 -34 50 12.981 -0.0128 -0.0092 0.000 11.41  0.01  0.74
1309 -11.67  13.09 17 48 23.147 -34 47 53.909  0.0002 -0.0004 0.380 10.09  0.88  1.24
1310 -10.62  10.37 17 48 28.239 -34 50 36.900  0.0050  0.0009 0.114 10.78  0.59  1.47
1311  -9.95  11.54 17 48 31.507 -34 49 27.084 -0.0013 -0.0015 0.450  9.73  0.12  0.33
1313  -9.47  13.88 17 48 33.891 -34 47  6.475  0.0027 -0.0035 0.238 10.96 -0.05  0.64
1314  -6.41  14.87 17 48 48.806 -34 46  7.395  0.0060  0.0027 0.065  9.36  1.74  1.69
1315  -5.45  13.74 17 48 53.435 -34 47 15.297 -0.0007  0.0018 0.525  5.77 -0.60  0.03
1316  -5.00  13.13 17 48 55.651 -34 47 51.841  0.0046  0.0001 0.234 12.47  0.08  0.40
1317  -2.63  10.69 17 49  7.199 -34 50 18.284  0.0045  0.0039 0.114  8.08  0.17  0.72
1318  -2.23  11.80 17 49  9.137 -34 49 12.020  0.0013 -0.0048 0.333 12.82  0.02  0.59
1319  -2.00  14.06 17 49 10.264 -34 46 56.470  0.0046 -0.0007 0.280 12.59  0.23  0.92
1320  -1.58  10.96 17 49 12.279 -34 50  2.416 -0.0027 -0.0161 0.000 12.32  0.05  0.71
1321   0.09  13.41 17 49 20.445 -34 47 35.355  0.0024  0.0023 0.398 10.31  0.04  0.53
1322   1.90  12.05 17 49 29.244 -34 48 56.794 -0.0039 -0.0028 0.545 11.06  1.33  1.72
1323   2.11  10.07 17 49 30.293 -34 50 56.062  0.0041  0.0074 0.023 12.61  0.21  0.44
1324   3.24  10.81 17 49 35.768 -34 50 11.565  0.0034 -0.0008 0.447 12.01  0.75  1.65
1325   4.39  13.60 17 49 41.373 -34 47 23.665 -0.0051  0.0013 0.647 11.71  0.22  0.84
1326   6.43  11.96 17 49 51.310 -34 49  2.337 -0.0019  0.0011 0.739  9.26  0.10  0.33
1327   6.78  14.96 17 49 53.000 -34 46  2.366 -0.0083 -0.0216 0.000 11.48 -0.05  0.60
1328  10.36  12.62 17 50 10.461 -34 48 22.380  0.0035  0.0000 0.640 10.44  0.08  0.55
1329  11.70  13.78 17 50 16.989 -34 47 12.644  0.0040 -0.0001 0.670 11.58  0.11  0.72
1330  11.74  12.48 17 50 17.188 -34 48 30.330 -0.0004  0.0014 0.837 10.25  0.13  0.34
1331  13.12  11.67 17 50 23.905 -34 49 18.571 -0.0001  0.0017 0.818  9.56  0.07  0.42
1332  13.12  13.90 17 50 23.921 -34 47  4.737 -0.0007  0.0010 0.894  6.98 -0.17 -0.03
1333  13.34  12.68 17 50 24.994 -34 48 18.230  0.0018 -0.0017 0.808 10.27  0.13  0.35
1334  13.38  14.96 17 50 25.169 -34 46  1.158  0.0010  0.0002 0.872 10.75 -0.04  0.45
1335  13.41  14.41 17 50 25.312 -34 46 34.458  0.0007  0.0016 0.874  6.29 -0.06  0.05
1336  13.24  10.96 17 50 24.542 -34 50  1.475  0.0014  0.0003 0.775 10.69  0.09  0.51
1337  13.68  10.78 17 50 26.677 -34 50 11.957 -0.0003  0.0000 0.822  7.76  0.14  0.07
1338  15.28  13.22 17 50 34.432 -34 47 45.213  0.0014  0.0011 0.799 12.33  0.22  0.31
1339  15.54  14.48 17 50 35.696 -34 46 29.591 -0.0019 -0.0034 0.800 12.02  0.24  0.39
1340  15.98  11.68 17 50 37.852 -34 49 17.658  0.0026 -0.0043 0.572  6.50 -0.13  0.05
1341  17.61  13.57 17 50 45.746 -34 47 23.636 -0.0046  0.0060 0.490 11.20  0.36  0.49
1342  18.49  14.23 17 50 50.034 -34 46 44.312 -0.0026  0.0051 0.574 10.78  0.35  0.35
1343  18.59  13.55 17 50 50.526 -34 47 25.005 -0.0003  0.0019 0.745  9.39  0.03  0.17
1344  19.01  13.22 17 50 52.573 -34 47 44.624  0.0042  0.0035 0.285 12.17  0.03  0.78
1345  19.03  12.11 17 50 52.724 -34 48 51.402  0.0014  0.0026 0.603  7.40 -0.04  0.27
1346  19.20  10.73 17 50 53.548 -34 50 14.155 -0.0002  0.0030 0.637  9.71  0.13  0.20
1347  20.32  14.63 17 50 58.953 -34 46 19.576  0.0042 -0.0096 0.028 13.14  0.26  0.76
1348  20.53  13.77 17 50 59.993 -34 47 11.104  0.0048 -0.0011 0.383 12.45  0.16  0.96
1349  21.99  14.78 17 51  7.067 -34 46 10.018  0.0008 -0.0002 0.663  9.59  0.14  0.27
1350  24.06  14.37 17 51 17.184 -34 46 34.116  0.0050 -0.0008 0.292 13.04 -0.02  0.69
1351  24.98  14.82 17 51 21.652 -34 46  7.041  0.0010 -0.0004 0.605 13.12  0.25  0.54
1352  26.92  10.84 17 51 31.170 -34 50  5.117  0.0002 -0.0002 0.612  9.65  0.09  0.26
1353  28.61  11.31 17 51 39.386 -34 49 36.493 -0.0012  0.0034 0.498 11.26  1.80  2.44
1354  28.62  12.13 17 51 39.421 -34 48 47.292  0.0009  0.0028 0.450 11.52  1.09  1.68
1355  28.82  13.58 17 51 40.354 -34 47 20.265  0.0018  0.0015 0.466 12.46  0.04  0.65
1356  29.86  14.89 17 51 45.390 -34 46  1.437  0.0055  0.0004 0.176 11.39  1.93  2.22
1357  31.22  11.26 17 51 52.141 -34 49 38.494  0.0062  0.0013 0.100 11.18  0.00  0.54
1358  31.28  11.79 17 51 52.417 -34 49  6.645 -0.0058  0.0036 0.399 13.05 -0.02  0.76
1359  31.80  14.31 17 51 54.861 -34 46 35.492  0.0023  0.0023 0.341 12.98  0.06  0.45
1360  35.20  10.54 17 52 11.534 -34 50 19.890  0.0007  0.0060 0.110 10.70 -0.06  0.12
1361  36.65  11.08 17 52 18.601 -34 49 47.326  0.0065  0.0036 0.025 12.65  0.04  0.55
1362  42.06  11.82 17 52 44.918 -34 49  0.323  0.0061  0.0083 0.001 13.54  0.23  0.63
1364  47.86  11.90 17 53 13.169 -34 48 51.993  0.0102  0.0041 0.000 11.82  0.04  0.69
1399 -33.29  18.80 17 46 38.045 -34 42  5.177  0.0026  0.0027 0.000 13.02  0.40  0.59
1405 -24.44  18.43 17 47 21.090 -34 42 30.762 -0.0035  0.0017 0.000 11.59  0.18  0.36
1406 -22.67  15.19 17 47 29.602 -34 45 45.737  0.0073 -0.0019 0.000 11.61  0.20  1.01
1407 -21.40  16.47 17 47 35.809 -34 44 29.208 -0.0001  0.0024 0.022 12.99  0.28  0.73
1408 -19.56  18.62 17 47 44.838 -34 42 20.666  0.0030  0.0067 0.001 11.59  0.29  0.56
1409 -17.54  18.56 17 47 54.668 -34 42 24.329  0.0011  0.0004 0.063 12.35  0.27  0.39
1410 -14.55  17.75 17 48  9.187 -34 43 13.578 -0.0005  0.0026 0.194  9.75  1.92  2.09
1411  -8.81  18.39 17 48 37.145 -34 42 36.039 -0.0095 -0.0218 0.000 12.98  0.06  0.67
1412  -7.62  17.46 17 48 42.912 -34 43 31.763 -0.0024  0.0041 0.352 12.68  0.44  0.64
1413  -5.65  17.68 17 48 52.521 -34 43 18.728 -0.0006  0.0026 0.467 12.94  0.32  0.59
1414  -5.09  17.88 17 48 55.233 -34 43  6.896 -0.0130 -0.0174 0.000 12.20  0.25  0.98
1415  -4.54  16.99 17 48 57.901 -34 44  0.716  0.0031  0.0041 0.171 12.58  0.28  0.56
1416  -3.58  18.35 17 49  2.590 -34 42 38.645  0.0002  0.0014 0.535 12.61  0.15  0.30
1417  -3.13  17.89 17 49  4.780 -34 43  6.334  0.0186 -0.0248 0.000 11.95  0.23  0.88
1418  -3.36  16.74 17 49  3.622 -34 44 15.347  0.0029 -0.0032 0.345 12.84  0.09  0.71
1419  -1.39  15.78 17 49 13.208 -34 45 13.044 -0.0004 -0.0061 0.254 12.72  0.00  0.70
1420  -0.73  17.01 17 49 16.456 -34 43 59.429 -0.0077 -0.0123 0.000 11.12  1.35  1.59
1421   1.01  15.89 17 49 24.918 -34 45  6.618  0.0001 -0.0015 0.616  9.71  0.19  0.32
1422   2.94  15.21 17 49 34.316 -34 45 47.088  0.0012 -0.0009 0.609 10.80 -0.04  0.50
1423   4.31  15.57 17 49 40.965 -34 45 25.436 -0.0035  0.0084 0.108 12.00  0.15  0.84
1424   5.02  15.96 17 49 44.454 -34 45  2.025 -0.0017 -0.0020 0.686  8.95  0.17  0.27
1425   5.61  16.76 17 49 47.312 -34 44 14.312 -0.0007 -0.0034 0.613  9.19  0.15  0.20
1426   5.91  15.76 17 49 48.774 -34 45 14.116  0.0027 -0.0014 0.567 11.07  0.00  0.58
1427   7.31  18.99 17 49 55.559 -34 42  0.378  0.0136  0.0066 0.000 12.53 -0.04  0.60
1428   8.11  17.76 17 49 59.471 -34 43 13.963 -0.0026 -0.0044 0.572  6.18 -0.36 -0.06
1429  10.12  17.13 17 50  9.276 -34 43 51.492  0.0093  0.0027 0.023 10.05  2.06  1.76
1430  10.28  16.01 17 50 10.051 -34 44 58.742 -0.0006 -0.0007 0.829  9.16  0.08  0.04
1431  10.78  15.58 17 50 12.467 -34 45 24.568  0.0013  0.0011 0.782  8.97  0.09  0.34
1432  10.86  16.35 17 50 12.874 -34 44 38.400 -0.0040  0.0001 0.833  8.81  0.28 -0.05
1433  10.86  16.60 17 50 12.876 -34 44 23.437  0.0012  0.0029 0.693  9.55  0.32  0.19
1434  11.65  17.37 17 50 16.674 -34 43 36.819  0.0005 -0.0006 0.809  8.24 -0.03  0.05
1435  13.01  15.29 17 50 23.344 -34 45 41.483  0.0041  0.0005 0.686 10.84  0.06  0.39
1436  13.31  15.83 17 50 24.788 -34 45  9.020 -0.0018  0.0010 0.884  9.07  0.17 -0.09
1437  15.33  16.39 17 50 34.623 -34 44 35.148 -0.0013  0.0056 0.584  6.08 -0.18  0.01
1438  15.80  15.50 17 50 36.937 -34 45 28.386 -0.0004 -0.0061 0.539 12.87  0.09  0.87
1439  15.95  17.28 17 50 37.643 -34 43 41.369  0.0013  0.0025 0.693 11.83  0.15  0.45
1440  17.20  17.44 17 50 43.696 -34 43 31.579  0.0011  0.0018 0.704  8.58  0.01  0.04
1441  17.24  19.23 17 50 43.853 -34 41 44.416  0.0256 -0.0554 0.000  9.83  0.93  0.99
1442  17.62  18.90 17 50 45.726 -34 42  4.326  0.0009 -0.0035 0.627 12.63  0.14  0.83
1443  17.66  15.83 17 50 45.972 -34 45  8.521 -0.0046 -0.0036 0.632  8.77  0.13  0.23
1444  18.36  17.02 17 50 49.355 -34 43 56.906 -0.0139 -0.0122 0.000 11.90  0.04  0.68
1445  19.37  17.86 17 50 54.278 -34 43  6.391  0.0005  0.0000 0.715  6.97 -0.05  0.10
1446  21.08  17.52 17 51  2.601 -34 43 25.875  0.0043  0.0006 0.379 12.36  0.10  0.80
1447  21.80  19.27 17 51  6.055 -34 41 40.658  0.0088 -0.0002 0.039 12.60  0.14  0.96
1448  22.99  16.25 17 51 11.920 -34 44 41.854  0.0008 -0.0032 0.557 10.81  0.07  0.49
1449  23.30  16.55 17 51 13.397 -34 44 24.005  0.0000 -0.0002 0.667  9.62  0.17  0.20
1450  23.47  15.78 17 51 14.266 -34 45  9.612  0.0032 -0.0024 0.446 11.21  0.08  0.52
1451  23.76  15.63 17 51 15.658 -34 45 18.530 -0.0007  0.0021 0.630 12.42  0.39  0.49
1452  26.10  17.90 17 51 26.992 -34 43  1.735  0.0023 -0.0118 0.004 12.31  0.28  0.83
1453  26.96  15.08 17 51 31.285 -34 45 50.562  0.0106  0.0015 0.005 12.57  0.06  0.73
1454  27.24  16.37 17 51 32.620 -34 44 33.398 -0.0018  0.0024 0.593  8.41  0.04  0.09
1455  29.31  16.08 17 51 42.695 -34 44 50.106 -0.0019  0.0057 0.286 11.78  0.09  0.62
1456  34.75  18.60 17 52  9.086 -34 42 16.843  0.0016 -0.0007 0.399 10.46  1.64  1.68
1457  36.59  19.68 17 52 17.986 -34 41 11.108  0.0020  0.0039 0.170 12.81  0.36  0.66
1458  37.00  16.51 17 52 20.107 -34 44 21.151  0.0080 -0.0029 0.027 12.87  0.22  1.07
1459  38.74  19.70 17 52 28.458 -34 41  9.151  0.0031  0.0027 0.132 10.38 -0.02  0.55
1460  38.84  18.79 17 52 28.956 -34 42  3.718  0.0051  0.0015 0.078 11.93  0.08  0.71
1461  46.12  15.95 17 53  4.499 -34 44 50.065  0.0071  0.0033 0.001  9.23  0.15  0.18
1462  46.21  16.19 17 53  4.924 -34 44 35.769  0.0071  0.0073 0.000 12.74  0.44  0.63
1463  49.01  17.45 17 53 18.499 -34 43 18.614  0.0038  0.0047 0.001 12.01  0.87  1.72
1465  52.48  16.05 17 53 35.446 -34 44 40.056  0.0004  0.0033 0.000  9.01 -0.21  0.14
1466  52.53  18.70 17 53 35.555 -34 42  1.067  0.0164  0.0057 0.000 13.21  0.15  0.98
1496 -25.74  20.92 17 47 14.821 -34 40  0.984  0.0058 -0.0067 0.000 11.54  1.02  1.82
1497 -22.91  20.94 17 47 28.602 -34 40  0.298  0.0001 -0.0023 0.000 12.48  0.19  0.35
1498 -22.37  24.79 17 47 31.282 -34 36  9.899 -0.0013  0.0043 0.000 12.41  0.52  1.35
1499 -21.74  22.06 17 47 34.313 -34 38 53.316  0.0135 -0.0379 0.000 12.23  0.30  1.03
1500 -20.39  21.14 17 47 40.852 -34 39 49.257  0.0029  0.0054 0.003 12.77  0.20  0.44
1501 -19.96  23.97 17 47 43.007 -34 36 59.706  0.0051 -0.0091 0.000 12.09  0.24  0.92
1502 -19.34  20.02 17 47 45.936 -34 40 56.411  0.0062 -0.0087 0.000 12.43  0.19  0.99
1503 -18.41  23.51 17 47 50.531 -34 37 27.656 -0.0003  0.0006 0.030 12.99  0.30  0.41
1504 -14.32  24.25 17 48 10.418 -34 36 43.812  0.0063  0.0046 0.005 12.04  0.24  0.59
1505 -11.95  20.39 17 48 21.866 -34 40 35.686  0.0046  0.0006 0.111 12.78  0.38  0.62
1506 -11.75  24.91 17 48 22.891 -34 36  4.714  0.0087 -0.0014 0.010 10.47  0.17  0.61
1507 -10.61  21.47 17 48 28.421 -34 39 31.126 -0.0013 -0.0050 0.193 11.35  0.30  0.50
1508  -8.62  24.10 17 48 38.096 -34 36 53.539 -0.0007 -0.0019 0.417 11.15  1.81  2.28
1509  -6.82  22.36 17 48 46.817 -34 38 38.119  0.0017 -0.0025 0.353  9.10  0.20  0.29
1510  -6.32  24.64 17 48 49.300 -34 36 21.534 -0.0020  0.0075 0.077 11.54  0.13  0.65
1511  -5.45  21.57 17 48 53.493 -34 39 25.919  0.0029  0.0026 0.241 10.11  0.27  0.29
1512  -4.70  23.94 17 48 57.172 -34 37  3.292 -0.0018  0.0008 0.537 11.30  1.57  2.13
1513  -4.33  22.12 17 48 58.964 -34 38 52.507  0.0195 -0.0189 0.000 12.32  0.19  1.08
1514  -4.18  24.60 17 48 59.678 -34 36 23.853 -0.0004  0.0007 0.513  8.35  0.44  0.36
1515  -3.93  24.60 17 49  0.902 -34 36 23.823  0.0028 -0.0014 0.350 11.18  0.15  0.61
1516  -0.86  23.22 17 49 15.838 -34 37 46.918 -0.0031  0.0006 0.611 11.96  0.28  0.37
1517  -0.27  22.53 17 49 18.705 -34 38 28.393  0.0075 -0.0042 0.053 12.96 -0.18  0.71
1518   0.02  24.27 17 49 20.111 -34 36 43.961  0.0046  0.0005 0.246 11.64  0.30  1.14
1519   1.01  24.17 17 49 24.929 -34 36 49.937  0.0006  0.0046 0.306 11.11 -0.01  0.51
1520   1.02  23.12 17 49 24.949 -34 37 52.700 -0.0057  0.0025 0.504 10.62  0.10  0.26
1521   1.37  20.68 17 49 26.667 -34 40 19.322  0.0007 -0.0011 0.591 11.90  0.11  0.86
1522   1.81  23.54 17 49 28.802 -34 37 27.710  0.0027 -0.0028 0.409 10.32  0.08  0.53
1523   2.10  24.35 17 49 30.194 -34 36 39.171  0.0030 -0.0031 0.370 12.19  0.15  0.95
1524   3.99  21.10 17 49 39.406 -34 39 53.763 -0.0032 -0.0032 0.543 12.58  0.14  0.64
1525   4.13  22.13 17 49 40.082 -34 38 52.379 -0.0079  0.0015 0.403 12.63  0.18  0.46
1526   4.38  21.67 17 49 41.293 -34 39 19.509 -0.0024 -0.0011 0.664 11.60  0.27  0.21
1527   5.81  20.42 17 49 48.247 -34 40 34.886  0.0044 -0.0034 0.309 12.50  0.15  0.75
1528   6.51  23.64 17 49 51.632 -34 37 21.168  0.0107 -0.0060 0.004 13.21  0.22  0.55
1529   6.56  20.92 17 49 51.917 -34 40  4.453  0.0025 -0.0024 0.511 12.01  0.15  0.85
1530   6.90  24.19 17 49 53.537 -34 36 48.396  0.0013 -0.0055 0.311 11.59  0.25  0.22
1531   7.01  20.04 17 49 54.081 -34 40 57.274  0.0007  0.0001 0.667 10.73  0.10  0.49
1532   7.42  24.37 17 49 56.065 -34 36 37.769  0.0025 -0.0046 0.341  7.80 -0.03 -0.07
1533   7.81  24.08 17 49 57.963 -34 36 54.945  0.0052 -0.0038 0.209 11.68  0.08  0.56
1534   8.42  24.75 17 50  0.933 -34 36 14.892 -0.0032 -0.0024 0.599 12.58  0.15  0.84
1535  10.10  20.09 17 50  9.134 -34 40 54.177  0.0038  0.0003 0.492  7.54  0.02  0.04
1536  12.34  21.51 17 50 19.989 -34 39 28.413  0.0069 -0.0085 0.020 12.70  0.13  0.97
1537  14.08  24.78 17 50 28.425 -34 36 11.978 -0.0012  0.0008 0.683 10.60  0.06  0.60
1538  15.51  24.16 17 50 35.388 -34 36 49.130  0.0056  0.0005 0.220 12.15  0.10  0.64
1539  16.09  23.79 17 50 38.186 -34 37 11.045  0.0027 -0.0020 0.505 12.26  0.15  0.78
1540  17.31  24.68 17 50 44.133 -34 36 17.540 -0.0251  0.0001 0.000 10.12  1.40  1.39
1541  18.02  24.58 17 50 47.558 -34 36 23.113 -0.0008 -0.0051 0.402 11.19  0.29  0.46
1542  18.26  22.92 17 50 48.781 -34 38  2.863  0.0012  0.0018 0.566 13.04  0.08  0.66
1543  19.04  22.93 17 50 52.551 -34 38  2.269  0.0010 -0.0006 0.625 11.15  0.10  0.65
1544  21.13  20.57 17 51  2.762 -34 40 22.903 -0.0020  0.0022 0.658 12.30  0.81  1.63
1545  21.15  22.77 17 51  2.823 -34 38 10.871  0.0043  0.0014 0.296 12.91  0.36  0.64
1546  21.64  22.53 17 51  5.223 -34 38 25.364 -0.0023 -0.0055 0.337  9.16  0.20  0.40
1547  22.01  22.82 17 51  6.979 -34 38  7.811  0.0030  0.0013 0.414 12.24  0.66  1.49
1548  25.11  23.01 17 51 22.054 -34 37 55.770  0.0030 -0.0015 0.429 10.30  0.13  0.46
1549  27.89  22.97 17 51 35.569 -34 37 57.378  0.0051 -0.0004 0.217 11.98  0.09  0.76
1550  28.33  23.19 17 51 37.725 -34 37 43.495  0.0021 -0.0022 0.437 11.73  0.11  0.68
1551  29.49  23.35 17 51 43.355 -34 37 33.852  0.0145  0.0036 0.000 10.11  1.38  1.41
1552  29.95  21.59 17 51 45.636 -34 39 19.475  0.0017 -0.0034 0.393 11.52  0.40  1.03
1553  30.15  20.33 17 51 46.646 -34 40 34.653 -0.0010 -0.0020 0.557 12.00  0.26  0.36
